"id_cliente";"id_solicitacao_emp";"id_historico_emp";"idade_cliente";"salario_anual";"propriedade";"anos_trabalhados";"motivo_emp";"pontuacao_emp";"valor_emp_solicitado";"taxa_juros";"possibilidade_inadimplencia";"percentual_emp_salario";"inadimplencia_anterior";"anos_primeira_solc_emp"
"3xawqiu7-2ct2";"jxttl9ck-j0fm";"jnqscuvn-wwlr";30;74797;"Hipoteca";14.0;"Médico";"E";4800;18.79;1;0.05;"y";7
"adygurqq-a4n4";"jxu2dzh8-eeao";"lpdpynuo-jw50";25;60000;"Alugada";7.0;"Pag. de débitos";"B";15000;0.0;0;0.25;"n";3
"djrwvzes-9wab";"jxuf90qu-z3ti";"dezcnzka-4bhg";39;42000;"Hipoteca";0.0;"Pessoal";"A";5000;8.49;0;0.12;"n";11
"tzwjlfpu-j13p";"jxuqaasr-xyl3";"czgxknxw-60rk";31;37584;"Alugada";0.0;"Médico";"B";3900;0.0;0;0.1;"n";10
"uphmbyh0-yllo";"jxusu2kq-bfyx";"lpaadj2e-lwh1";27;119000;"Própria";5.0;"Educativo";"A";5000;7.51;0;0.04;"n";5
"cbgytcot-cfsx";"jxxgfqi0-25ia";"ir9dmsrn-pjcl";22;91234;"Hipoteca";6.0;"Médico";"B";12000;11.83;0;0.13;"n";2
"zhaiaiw6-jiie";"jxxtw0yc-o2ow";"efq7snpu-yfqp";28;55000;"Própria";0.0;"Pag. de débitos";"D";6700;16.77;0;0.12;"y";7
"wsepdzbl-ukzk";"jxy9txwa-aff9";"io5dkbku-fjyx";24;20800;"Própria";0.0;"Pessoal";"D";5000;16.29;0;0.24;"y";3
"ytgp4bay-uluh";"jxyj200d-dx5s";"ofrf96dd-jch2";25;44000;"Alugada";4.0;"Educativo";"A";6375;0.0;0;0.14;"n";2
"gfaxcife-x1hl";"jxyn2ygs-uewp";"a1ilkpjv-bumn";23;64000;"Hipoteca";7.0;"Pag. de débitos";"B";8000;10.99;0;0.13;"n";2
"ihser5lm-imyp";"jy0twfh1-yyrw";"axpkhbhm-x39g";36;93000;"Alugada";1.0;"Pessoal";"C";12000;13.48;0;0.13;"y";12
"ikqmpukf-zexg";"jy3ydr1b-wn4r";"ts9mdv0k-9d15";23;48000;"Alugada";3.0;"Pessoal";"A";12000;6.03;0;0.25;"n";2
"tu0n0zh2-omju";"jy5lz3ag-qh7j";"8bxr5c4m-ltuc";35;32900;"Alugada";4.0;"Melhora do lar";"C";4800;13.23;1;0.15;"y";9
"wcfwdciy-4irb";"jy8dj8e6-hsif";"uwh8f6t3-rixj";31;190000;"Hipoteca";15.0;"Pag. de débitos";"C";24000;0.0;0;0.13;"n";6
"pdw7pg7r-y8vc";"jyb2moq4-uf9l";"8ysykd8p-zwqh";22;72000;"Hipoteca";0.0;"Pag. de débitos";"A";7200;7.9;0;0.1;"n";3
"gmg7rybo-zg9s";"jyc9cxsg-xloi";"xj0vinyq-ei2a";35;81000;"Hipoteca";15.0;"Pag. de débitos";"B";5400;0.0;0;0.07;"n";5
"h1qlgfkr-di57";"jyddgasn-ydc9";"afo55spg-d4sc";27;82500;"Alugada";0.0;"Pag. de débitos";"C";7200;14.22;0;0.09;"y";9
"oiszhbap-ttud";"jyew17jz-dqat";"hkcsp9ot-qj24";25;115000;"Hipoteca";9.0;"Empreendimento";"C";19000;13.49;0;0.17;"y";4
"o9pswr4x-rxjk";"jyf2ltaq-c1sm";"xtuemqki-5bwj";32;4200;"Alugada";0.0;"Pessoal";"C";1200;12.73;1;0.29;"n";9
"guvjhkrq-7jax";"jyfsvtpa-q24o";"lgbc6psh-buli";24;100000;"Hipoteca";5.0;"Empreendimento";"B";12000;12.18;0;0.12;"n";3
"1gmtvumt-ahyh";"jyfwdblw-afiy";"zounyrdj-p9a4";23;30000;"Alugada";4.0;"Pessoal";"C";3600;14.17;0;0.12;"n";3
"2sbxntio-v9wx";"jyg1so2j-ukb7";"dytjsfkj-9gqn";40;110000;"Hipoteca";14.0;"Pessoal";"B";5000;11.49;0;0.05;"n";14
"w8rzxcz7-nckh";"jyi6vw9k-hh5r";"qjuibbgy-vfkz";28;42996;"Alugada";4.0;"Educativo";"A";3000;7.68;0;0.07;"n";6
"wgsjojs6-ucqm";"jyivuydk-5fcq";"cyx0zn8b-h00e";23;50000;"Hipoteca";3.0;"Pessoal";"A";6000;6.92;0;0.12;"n";2
"gv8kbhw3-t5tj";"jyixnonx-swn7";"lpdptzze-komt";24;40800;"Hipoteca";1.0;"Educativo";"D";6000;12.92;0;0.15;"n";3
"kv4l0hru-bs7p";"jyjlpgpq-bkb7";"lbccklym-cjuk";33;53796;"Alugada";1.0;"Pag. de débitos";"B";10500;11.14;0;0.2;"n";6
"rzivqh3m-qupp";"jykcstr8-gqa7";"0scywtwz-sz55";30;36500;"Alugada";5.0;"Educativo";"A";14125;8.9;1;0.39;"n";7
"bwm060nf-ylf8";"jylmafzk-mnlz";"65ex2sni-c3st";27;34000;"Alugada";0.0;"Educativo";"E";15000;16.35;1;0.44;"y";10
"oxspnw4a-vwuc";"jylmes49-diir";"dtkbgq4q-illr";55;54000;"Alugada";20.0;"Empreendimento";"A";5800;6.76;0;0.11;"n";24
"t3rp7e5h-ikvs";"jym7rzbp-wjlj";"lll8rj3e-okq3";38;70000;"Hipoteca";16.0;"Educativo";"A";17000;6.03;0;0.24;"n";13
"gvgmci1r-v4do";"jymkbkjt-begu";"l2qzeur4-slf5";29;43738;"Alugada";1.0;"Médico";"A";14000;7.88;1;0.32;"n";6
"77byadcj-3ofy";"jyms1jrd-xieb";"mhgyhuzy-eojt";0;42000;"";9.0;"Médico";"D";7000;14.26;0;0.1;"y";4
"mdh0yut3-bqur";"jyqbch6u-2cni";"eqcdxfgr-g6cp";36;0;"Alugada";2.0;"Empreendimento";"B";10000;14.11;0;0.19;"n";2
"x1wu8xsq-harw";"jyqg6h5l-wzfv";"qctqni0r-o8cu";32;48000;"Alugada";15.0;"Pag. de débitos";"A";3600;6.92;0;0.07;"n";5
"h7eyislc-525o";"jyr4f1wb-iosj";"icnozhfi-issh";32;98056;"Hipoteca";10.0;"Pag. de débitos";"B";6000;8.88;0;0.06;"n";10
"0umpqjco-agnq";"jyrqg4c7-9wik";"ag8hyrpc-p1ao";38;50000;"Alugada";5.0;"Pessoal";"C";10000;0.0;0;0.2;"n";13
"wlv68dpq-zjrj";"jys34eqx-qe6a";"u4hmarn5-raru";38;95000;"Própria";6.0;"Melhora do lar";"E";14000;17.74;0;0.15;"y";17
"aln0smpb-e9ac";"jyspztia-e00z";"srjbyp3b-lsez";32;65000;"Própria";3.0;"Pessoal";"C";4200;0.0;0;0.05;"";3
"zfsycywr-giyb";"jysryoco-nmvv";"lyknjwfo-nccs";24;33996;"Alugada";1.0;"Pag. de débitos";"C";7000;13.16;1;0.21;"n";3
"zo5zqvq5-4k2i";"jytmutgw-e2qd";"8zbyer8q-j02a";35;140000;"Hipoteca";3.0;"Médico";"B";25000;12.21;0;0.18;"n";10
"ga9dybuo-iiaf";"jyuuiuld-0xer";"lo3wpcfg-fdn2";22;62900;"Hipoteca";6.0;"Médico";"E";12000;16.35;1;0.16;"y";2
"uxookh8a-aymf";"jywwfejm-ay5v";"dmy7gdnp-hr2h";27;60000;"Alugada";2.0;"Empreendimento";"B";9200;12.42;0;0.15;"n";7
"ibtkhin2-nkjf";"jyygy3ic-g70s";"f3nx7fhx-gaqf";30;63000;"Hipoteca";2.0;"Educativo";"B";8000;10.25;0;0.13;"n";6
"ime9oiik-l6xl";"jyyk3lx7-ljzt";"jfniqrpd-odhi";34;44460;"Hipoteca";7.0;"Pag. de débitos";"A";9600;7.49;0;0.22;"n";8
"g5wbvvf5-ijds";"jyzjsrwz-c4oa";"tkbhvm9q-i52v";32;19000;"Alugada";1.0;"Pessoal";"A";8325;6.62;1;0.44;"n";9
"ambsdw56-gwe7";"jyzxu3ld-knm3";"8pln82sr-o8au";24;13200;"Alugada";1.0;"Educativo";"A";4000;5.79;1;0.3;"n";3
"cgve7do0-r6mk";"jz165djf-rfm9";"a5hxlirx-6bpu";25;65000;"Alugada";8.0;"Empreendimento";"A";18000;0.0;0;0.28;"n";3
"cvndstrw-jwco";"jz1xjhno-3h2k";"58glsn69-jdlc";29;34000;"Hipoteca";0.0;"Médico";"D";10200;17.27;1;0.3;"y";5
"d7bwmjeh-3nl1";"jz8sjifx-gtp6";"xy4o5a00-dcwo";22;50000;"Própria";1.0;"Médico";"A";3600;0.0;0;0.07;"n";2
"a4rq4x3t-mjib";"jz8u9iqo-cqdt";"wuk9gw1q-attf";27;66300;"Hipoteca";11.0;"Médico";"D";21000;15.62;1;0.27;"y";10
"clljtxwe-q5wi";"jz9dz6uw-lald";"xdhqrwuj-1hc8";25;31000;"Alugada";1.0;"Melhora do lar";"D";6450;14.42;1;0.21;"y";3
"juwpyttt-disj";"jza3iqyg-h9fy";"nftluc1s-jggy";27;12000;"Alugada";1.0;"Pag. de débitos";"A";725;7.37;0;0.06;"n";6
"7imib0tv-0xfu";"jzb05slz-0mct";"sekcuwdl-sr38";26;66384;"Hipoteca";3.0;"Empreendimento";"A";10000;7.88;0;0.15;"n";4
"e0te1uxj-ki5p";"jzcfb2rz-qf7t";"h5boqasx-lsna";22;66300;"Alugada";4.0;"Médico";"E";8000;18.39;1;0.1;"n";4
"htahet9l-urzf";"jzdzyj7o-zmot";"tspoolhb-u957";24;55000;"Alugada";2.0;"Pessoal";"A";15000;0.0;0;0.27;"n";2
"6nc39pig-bemz";"jzeohdre-675f";"ukthkgdt-rqll";29;42000;"Alugada";0.0;"Médico";"B";11000;10.38;0;0.26;"n";10
"skhpqypm-ss0z";"jzf7rmjc-lub4";"8532rhru-qzf1";25;26000;"Alugada";5.0;"Médico";"B";12000;11.99;1;0.46;"n";3
"u1v2cuss-tfhu";"jzfhrsrp-mqxk";"syar5zjc-uyee";25;78720;"Hipoteca";6.0;"Médico";"B";10000;9.62;0;0.13;"n";2
"e1maxnlm-kh15";"jzghgpis-pqia";"ou3qrkg9-cygl";39;52273;"Alugada";3.0;"Educativo";"B";5000;0.0;0;0.1;"n";17
"4eyq1dsu-bidt";"jzhk0mw5-02oo";"omcfyw9z-7tzq";31;68000;"Hipoteca";2.0;"Pag. de débitos";"B";18000;10.0;0;0.26;"n";7
"uf6a7yvk-1yww";"jzj65htj-zptg";"uwufrcbk-noao";29;65000;"Alugada";13.0;"Pessoal";"D";16000;17.27;0;0.25;"n";6
"ppo8ylbl-tzjx";"jzknprzm-b7ga";"mndbaaqg-ezqn";21;36000;"Alugada";5.0;"Pessoal";"B";10000;11.48;0;0.28;"n";4
"qipwbjxu-vlqd";"jzlakkzi-fyia";"bipth3hr-i8rg";26;52000;"Alugada";2.0;"Educativo";"B";4800;9.99;0;0.09;"n";2
"a5qlu70t-0d0m";"jzmhfigr-wptp";"ofai2pti-ltln";21;62000;"Hipoteca";2.0;"Pag. de débitos";"A";6000;7.51;0;0.1;"n";2
"by41t01h-dw60";"jznopds8-zfmp";"kk7olsyh-x1j9";30;30000;"Alugada";1.0;"Empreendimento";"C";3600;10.28;0;0.12;"y";10
"4m2wy1ts-zaen";"jzp3go9e-wejt";"ghxos6up-qzl2";24;70000;"Alugada";0.0;"Educativo";"A";10000;7.29;0;0.14;"n";4
"clefoffd-mxaj";"jzphhzl6-w7qg";"glutsdaz-3fsw";29;145000;"Hipoteca";0.0;"Empreendimento";"D";14000;16.77;0;0.1;"y";5
"naasmtll-mxd8";"jzppzpgg-n5jv";"a4gs5ksr-xk7e";22;50000;"Hipoteca";6.0;"Pessoal";"A";7800;6.62;0;0.16;"n";3
"uumqsssr-oxcf";"jzpzb9rx-aqrk";"mrd845xq-wlgi";26;100000;"Hipoteca";0.0;"Pag. de débitos";"C";17000;13.61;0;0.17;"y";3
"xkvs5kug-0udy";"jzqfuhho-hdzh";"hg8sf36h-d4sb";30;36432;"Alugada";1.0;"Educativo";"D";19000;15.21;1;0.52;"y";5
"kilonydx-w5xy";"jzr1ydto-y8ja";"ixxrkjms-j6bc";23;28000;"Hipoteca";5.0;"Médico";"A";2500;5.99;0;0.09;"n";2
"pwerppwb-fluk";"jzrcpwav-zfmu";"ft4gq3i0-whnh";32;90000;"Alugada";0.0;"Pessoal";"A";8000;7.88;0;0.09;"n";5
"cbngy332-8mdw";"jzs85fyy-k5ck";"ghcc2jzh-k93u";26;100000;"Alugada";6.0;"Empreendimento";"C";14000;13.85;0;0.14;"n";4
"mhnvl5ty-4paf";"jztkenoc-55ye";"b3iouslt-g6k6";28;112000;"Alugada";1.0;"Melhora do lar";"B";6000;12.69;0;0.05;"n";10
"m453kdzv-207j";"jzu8tzir-wgas";"taivs6gn-bptx";24;47000;"Alugada";7.0;"Empreendimento";"A";6000;8.9;0;0.13;"n";3
"sfa9umwh-obwu";"jzuwt5vk-njbp";"hbd5ytax-ygdr";25;44000;"Alugada";1.0;"Educativo";"A";2800;6.92;0;0.06;"n";3
"qjet0yiw-ionx";"jzv0cyx7-wmzy";"2xruzupb-3t2i";41;75000;"Hipoteca";13.0;"Pag. de débitos";"D";4800;15.58;1;0.06;"y";15
"gm6qgrnn-w09g";"jzvzuux5-zgf0";"jopd87p7-mc29";23;51000;"";7.0;"Empreendimento";"A";0;11.86;0;0.07;"n";3
"rx6t57yx-sikt";"jzy3jukx-9nce";"93wlwwu3-voqq";29;71000;"Alugada";1.0;"Médico";"C";12000;0.0;0;0.17;"n";5
"gvbklqro-nh2m";"jzyc56vn-20ix";"wgbcyoz8-xoif";25;34000;"Alugada";0.0;"Melhora do lar";"C";10000;13.79;1;0.29;"y";4
"0qc1whch-rbcd";"jzyktkwa-tsm7";"kilj9fcz-aj84";27;60000;"Alugada";5.0;"Empreendimento";"C";4500;14.22;0;0.07;"n";8
"u1szg13y-adhq";"jzzk7rno-y2zl";"cf2t5k4d-hyti";36;62200;"Alugada";3.0;"Melhora do lar";"B";11200;10.59;0;0.18;"n";16
"bcl59cqr-8ogi";"jzztketz-glpk";"ctlyq1tq-btk7";23;91000;"Hipoteca";4.0;"Empreendimento";"E";8000;17.19;0;0.09;"n";4
"9qcedgva-3igb";"k05vvqjs-cqgp";"showoiny-p4if";22;32968;"Própria";6.0;"Educativo";"A";16500;8.9;0;0.5;"n";4
"clm1v01a-jhmx";"k05yzffj-ocrc";"h5kgcm01-ybcw";26;71000;"Alugada";0.0;"";"B";8400;6.54;0;0.0;"n";4
"ll6n62nu-cgq6";"k06fealm-2k9d";"h8pkhmfg-3ko8";27;60000;"Hipoteca";3.0;"Educativo";"A";5075;5.99;0;0.08;"n";8
"n9szxxhs-6lpb";"k07qhdsq-gsaf";"48hezo0z-tqa5";41;21600;"Própria";1.0;"Educativo";"C";3500;13.61;0;0.16;"y";13
"yagcggeb-pbtd";"k07zqgzi-a7en";"rdmcrg4d-ndtd";25;48996;"Hipoteca";8.0;"Pessoal";"B";5000;9.88;1;0.1;"n";2
"8j1lzwlf-sbtz";"k0akhwjo-q8wl";"uf2uae8q-a2xl";21;39900;"Alugada";3.0;"Educativo";"B";6000;11.49;0;0.15;"n";2
"ukck8fep-hcnb";"k0b1wzou-dwhs";"dwgwkx88-rwl2";38;16500;"Própria";1.0;"Empreendimento";"C";2000;13.23;0;0.12;"n";11
"cweroik2-1p3m";"k0cietyb-petk";"gknsixtw-nocd";22;36000;"Alugada";6.0;"Educativo";"B";6000;10.0;0;0.17;"n";3
"3oxfvoje-52er";"k0elentj-dfju";"o6a2akzb-tdvo";29;40000;"Alugada";0.0;"Pag. de débitos";"A";2800;0.0;0;0.07;"n";5
"psdgaeeq-pmqu";"k0ncytwt-216n";"9bccfer9-qaox";29;32000;"Alugada";6.0;"Médico";"C";10800;13.57;1;0.34;"n";5
"cpqllgid-3el6";"k0ohzhmg-ehqh";"1a5pkn8a-2urw";22;37000;"Alugada";2.0;"Melhora do lar";"D";2500;17.49;1;0.07;"n";3
"qdgtugtb-5h3s";"k0osduni-dnfd";"4mrwrvql-8gic";25;80000;"Hipoteca";2.0;"Médico";"A";15000;0.0;0;0.0;"n";3
"prxbjqc6-beov";"k0oxk07c-ygpb";"ojbel7pd-svnz";30;50000;"Hipoteca";6.0;"Pag. de débitos";"C";5000;11.26;0;0.08;"";20
"gbyckqmc-stbi";"k0pg1myw-rctd";"qusgykqj-3b8p";25;51300;"Alugada";9.0;"Pag. de débitos";"A";3600;7.49;0;0.07;"n";3
"3gpz2pkw-p5lh";"k0ptis07-wrbx";"gkrfpcjy-975o";37;88000;"Alugada";4.0;"Educativo";"G";25000;19.66;1;0.28;"y";15
"7xp9gjl2-9eb1";"k0r6kdlq-1upx";"rxnq2tfp-bhnk";32;20000;"Alugada";3.0;"Pag. de débitos";"B";4750;10.37;0;0.24;"n";8
"yaax6qnp-q98j";"k0rfzfnx-d27h";"ajdwn52h-2lok";0;34000;"Hipoteca";0.0;"Pag. de débitos";"B";5000;13.98;0;0.08;"y";2
"e8hhsch7-jhxz";"k0v6mhts-8igf";"e1ucmyua-mcfo";22;71000;"Alugada";5.0;"Médico";"B";5000;0.0;0;0.07;"n";3
"xczgsztq-eriq";"k0vqvfzc-yzb7";"jcmz8hjx-81wm";26;54996;"Alugada";0.0;"Pessoal";"A";4000;7.51;0;0.07;"n";4
"utrk8bnp-jfri";"k0wgkteb-fy43";"tsjb8fkg-t6al";28;54080;"Hipoteca";7.0;"Melhora do lar";"B";13750;11.14;0;0.25;"n";7
"ytub2hpw-ugjg";"k0xnkhty-o4gy";"ntg2nr9d-k5hg";21;50700;"Alugada";5.0;"Empreendimento";"B";7950;10.99;0;0.16;"n";3
"4761jqjr-jwhq";"k0y96qxb-9fyf";"acbqruow-2iaj";22;75000;"Hipoteca";6.0;"Educativo";"C";16000;13.61;0;0.21;"n";2
"cyf6lq9q-fxqh";"k0z8mwjh-fp9j";"zpck3mta-eu26";35;54996;"Alugada";1.0;"Empreendimento";"B";3000;12.21;0;0.05;"n";5
"etsnn8b5-kywr";"k15duxao-jelq";"ixulxj1j-ch9i";26;30200;"Própria";3.0;"Empreendimento";"B";9200;10.99;0;0.3;"n";2
"nzanxfos-o343";"k16kl0tl-aar1";"vcwjgyuu-ptjm";26;58000;"Hipoteca";2.0;"Médico";"A";3000;6.92;0;0.05;"n";2
"pllbzewt-kxvk";"k17opw4t-sb5t";"xwvki95g-pofv";22;32112;"Hipoteca";4.0;"Pessoal";"C";15000;13.98;0;0.47;"n";3
"1gcntydk-viby";"k18wqb4n-xznu";"snmjhysp-tteu";32;73000;"Hipoteca";5.0;"Melhora do lar";"D";6000;15.62;0;0.08;"n";8
"qdgkjn9d-u8zk";"k1ccmyxk-n8mw";"yeoua3ra-xd3i";24;23040;"Alugada";0.0;"Pag. de débitos";"F";9500;19.04;1;0.41;"y";4
"aslbzcpm-kczd";"k1chjci7-qi6t";"xu8bnv6q-3dek";22;72000;"Hipoteca";6.0;"Médico";"A";5000;6.54;0;0.07;"n";2
"xitul117-o2do";"k1d4sw1r-6etc";"xaolywtp-k2fo";31;65000;"Hipoteca";15.0;"Pessoal";"D";3000;16.77;0;0.05;"y";7
"olnjxxz6-tpxa";"k1ffjxlr-p9su";"5597saqn-hox9";41;75000;"Alugada";1.0;"Pessoal";"B";20000;11.14;0;0.27;"n";11
"go70kflv-twls";"k1jkbxkq-yg2a";"x7xbkgmm-i9m7";23;72000;"Alugada";3.0;"Pag. de débitos";"B";14400;11.14;0;0.2;"n";3
"x8nhhff9-hrdo";"k1q41ezd-j0hj";"2nbzjzit-layz";28;80000;"Alugada";8.0;"Empreendimento";"D";14000;14.91;0;0.17;"n";5
"jqrvmkmd-a3jz";"k1r35ylf-m8ky";"nmgntdfi-0otc";34;54600;"Alugada";2.0;"Médico";"A";2500;7.88;0;0.05;"n";8
"rsrbcvk9-2hhw";"k1us3d2r-jrdk";"8gdnql3w-p2g1";24;12000;"Própria";2.0;"Empreendimento";"E";1750;0.0;0;0.15;"y";3
"cqgpjcpx-d7lk";"k1vwzgq2-t6jp";"mxgpsj9d-ra71";22;70800;"Alugada";6.0;"Educativo";"C";10000;12.61;0;0.14;"y";2
"qykaznmr-lefc";"k1wslt4c-9rlw";"lybqkauu-jdmk";29;57300;"Própria";13.0;"Médico";"B";12000;11.48;0;0.21;"n";8
"ed2mtjhm-cdnp";"k1yd7mqg-frkn";"tophxxkq-jgc9";42;100000;"Hipoteca";7.0;"Educativo";"C";5000;14.26;0;0.05;"y";15
"co7gelpm-bwd4";"k1ykgauo-jcyb";"1g2xnha6-yttm";41;55000;"Alugada";0.0;"Empreendimento";"";10000;7.88;0;0.16;"n";3
"udezxybr-q8ma";"k24adtl6-xlfp";"ffoaoir3-2azl";23;50000;"Hipoteca";7.0;"Pag. de débitos";"A";2000;6.62;0;0.04;"n";4
"zjbjl7eo-l1xh";"k29su8ei-p30z";"zdk7dckr-hjni";25;68000;"Alugada";1.0;"Educativo";"C";10000;14.26;0;0.15;"y";2
"ciwlvzhw-qrtq";"k2ewknkd-7gwd";"xszazxrs-psam";25;28500;"Alugada";0.0;"Pag. de débitos";"B";7000;10.0;0;0.25;"n";3
"dputixdx-nkqp";"k2fxblup-7rko";"wslf7bq9-rq7c";24;58650;"Alugada";4.0;"Médico";"D";9500;16.49;1;0.14;"n";3
"auidkkok-obex";"k2gplmuo-ezzg";"r7dbgwph-nkl5";29;180000;"Hipoteca";9.0;"Pessoal";"A";15000;5.79;0;0.08;"n";6
"pjldcodu-t7cp";"k2k0kzkm-pnpq";"qsgdtdak-orlg";24;50000;"Alugada";3.0;"Médico";"B";8000;12.42;0;0.16;"n";2
"aesrq97g-esnd";"k2mfaeiy-1juh";"dpcqestf-brlr";36;105859;"Própria";20.0;"Empreendimento";"B";12000;11.99;0;0.11;"n";15
"mxjibrre-izto";"k2oscyha-p8nx";"jlowm9go-h7kn";38;81000;"Hipoteca";3.0;"Pessoal";"C";10000;14.27;0;0.12;"y";16
"y2dlocyd-mcyc";"k2przear-m3vo";"0dnifhs0-ibwn";25;95000;"Hipoteca";4.0;"Educativo";"A";6500;7.14;0;0.07;"n";3
"oada0fjc-hk39";"k2rbrynp-ylzr";"rwsjrnag-uvfk";24;50000;"Hipoteca";5.0;"Pessoal";"B";3500;10.99;0;0.07;"n";2
"j4vxe3oc-qz1o";"k2refgae-vbtk";"fhborwgh-jqj9";30;71400;"Alugada";0.0;"Melhora do lar";"C";9600;12.61;0;0.13;"n";6
"y2il136s-isak";"k2s8opxk-wzem";"h57bu2wj-1sof";22;0;"";6.0;"Educativo";"C";2500;11.89;0;0.02;"n";6
"hyen37ot-e0eu";"k2te4xxg-er6w";"tu6ulrcq-zv2e";21;18864;"Alugada";0.0;"Melhora do lar";"B";3000;10.99;1;0.16;"n";4
"jf7ulp3o-uny3";"k2wct7ru-v6y5";"aexxb5fa-lmmq";24;50000;"Hipoteca";2.0;"Melhora do lar";"A";7000;5.42;0;0.14;"n";3
"a9oc9hkt-cc3n";"k2whznkm-l1rv";"jenfqjda-ebkr";30;50000;"Hipoteca";3.0;"Melhora do lar";"B";5000;10.95;0;0.1;"n";9
"fimbtjnc-xbnm";"k2wkrp5v-am8y";"o6ukb7ro-lj83";23;100000;"Hipoteca";0.0;"Educativo";"A";11000;8.49;0;0.11;"n";3
"ug2dzbe6-yzrr";"k2ymedvg-ekpk";"wshapm4p-tnr3";21;53851;"Hipoteca";2.0;"Pag. de débitos";"B";12000;10.0;0;0.22;"n";2
"wyuze1uh-ik7y";"k32gpllk-hziy";"0qbp8bgs-v4za";37;39000;"Alugada";11.0;"Educativo";"C";4000;14.65;1;0.1;"y";15
"an0tv8sl-jdw9";"k35hqxvr-egfq";"050hn82m-mgf4";24;9600;"Alugada";3.0;"Educativo";"C";1300;12.73;1;0.14;"n";2
"luaqgbmi-xi9v";"k3dnaaou-uzmj";"z109hhqc-cezx";26;44000;"Alugada";0.0;"Médico";"B";3075;10.99;0;0.07;"n";3
"umn5csqy-fpcl";"k3fic4pt-jfos";"kgujvxcj-ipbg";28;34000;"Alugada";2.0;"Educativo";"C";7000;13.49;1;0.21;"y";5
"0ar1puy8-wyvr";"k3fq8h2o-etsr";"7cw816h8-ttqk";28;33000;"Alugada";3.0;"Pag. de débitos";"A";13000;7.9;1;0.39;"n";6
"cfp3x89s-05dt";"k3hbjkcz-lkfk";"nkarhe53-n4r3";24;95000;"Hipoteca";7.0;"Pag. de débitos";"B";15000;12.69;0;0.16;"n";2
"18kuzcwd-i29z";"k3kmsxmi-zair";"oxdbyt0d-7add";26;54996;"Alugada";2.0;"Pessoal";"A";12000;7.88;0;0.22;"n";4
"2bftoy4y-qrmr";"k3lnexb3-t10s";"cls8waul-zght";27;72000;"Hipoteca";11.0;"Médico";"B";6150;0.0;0;0.09;"n";5
"xzudha0c-clzl";"k3nffide-xm6m";"ph50qitj-0jqz";32;52000;"Alugada";3.0;"Educativo";"C";4200;13.23;0;0.08;"y";10
"4qkc19zs-lrat";"k3nsl7iw-s9gt";"6joluy1v-q18k";30;40000;"Alugada";8.0;"Empreendimento";"A";2500;5.79;0;0.06;"n";10
"blcwe8af-2oxz";"k3oezjxw-dywy";"rnqttjim-pq3z";33;75000;"Hipoteca";13.0;"Empreendimento";"D";4000;14.11;0;0.05;"n";7
"n8fykq5d-mik6";"k3p2kpuw-1ci3";"sfgdvict-id4b";29;40000;"Alugada";0.0;"Empreendimento";"C";9250;14.65;0;0.23;"n";7
"fmxnltcr-xa9f";"k3sgnlvc-yieo";"w17ul2hb-ka2z";28;62040;"Alugada";0.0;"Pag. de débitos";"C";13400;13.06;0;0.22;"y";6
"z7mtc7pt-kwca";"k3sldsfz-dzsq";"s9uxr6yy-kbnq";21;54000;"Hipoteca";5.0;"Empreendimento";"A";13000;7.51;0;0.24;"n";4
"e1hkyq6c-by8h";"k3tpc7dp-hibt";"5cvun29a-gj6u";24;87700;"Hipoteca";8.0;"Melhora do lar";"B";25000;10.25;0;0.29;"n";4
"uj6pmqnr-szet";"k3ugbxdl-xtmm";"rd7nnz2h-qvgf";35;80000;"Hipoteca";8.0;"Melhora do lar";"B";15000;0.0;0;0.19;"n";9
"dt0bhehm-ua6p";"k3zar92f-obj7";"njo4j6kf-ukba";24;110000;"Hipoteca";8.0;"Pessoal";"A";27300;7.51;0;0.25;"n";3
"jfblbthz-vlwk";"k41w4ib1-hhmb";"zjjyyyz6-jq8d";32;52000;"Alugada";10.0;"Educativo";"A";4200;7.51;0;0.08;"n";6
"ckpt5cnp-dccp";"k43ksfrp-xxtr";"sihe2lx2-roiz";24;19464;"Alugada";0.0;"Pessoal";"C";2500;13.84;1;0.13;"y";3
"u6ckguch-tjgu";"k4692app-gzwo";"3n2jgfmn-zfv2";27;70000;"Hipoteca";0.0;"Médico";"B";33000;0.0;0;0.47;"n";7
"jlgwkycl-jo0m";"k46isq0y-xy4g";"tk6ruis3-q7zl";24;85000;"Hipoteca";7.0;"Empreendimento";"A";12000;5.99;0;0.14;"n";2
"83ecbcht-ldoy";"k47pz5la-ktzg";"q0fdet2y-hw9f";33;70632;"Hipoteca";0.0;"Médico";"B";1500;10.65;0;0.02;"n";5
"jjm89btc-h9g2";"k4buijam-cvgc";"knca1s64-10kz";34;40000;"Alugada";2.0;"Pessoal";"A";15000;0.0;1;0.38;"n";6
"bdnlcdk0-gwt1";"k4byuaya-rcqp";"loukqsa7-lqqc";22;24449;"Própria";2.0;"Empreendimento";"B";1800;11.89;0;0.07;"n";4
"6a4pkcx0-fumh";"k4cfbhid-e7fu";"uxcs2qnl-rzj3";24;60000;"Alugada";1.0;"Médico";"B";10000;0.0;0;0.17;"n";3
"nzb2xwqn-5bwp";"k4drnjqc-gfwd";"iknds50l-la40";25;76344;"Alugada";2.0;"Educativo";"A";5000;9.63;0;0.07;"n";3
